price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5878681,4505,3,2,4,yes,no,no,no,yes,3,yes,furnished
4350839,6884,4,4,2,yes,no,yes,no,yes,2,yes,semi-furnished
2544093,11480,5,2,3,yes,no,no,no,yes,2,yes,furnished
2807932,2384,4,2,2,no,no,no,no,no,2,no,unfurnished
7711796,3474,5,2,3,yes,no,yes,no,no,0,yes,furnished
3880876,6043,4,2,4,yes,no,yes,no,no,0,yes,semi-furnished
5886560,1735,4,4,4,yes,yes,yes,no,yes,3,yes,furnished
7286748,6527,3,2,3,yes,no,no,no,no,0,yes,furnished
8198928,3307,4,4,2,yes,no,no,no,yes,3,no,furnished
4731646,2655,4,2,4,yes,no,no,no,yes,2,yes,furnished
4937658,2605,4,4,1,yes,no,no,no,yes,0,yes,unfurnished
3888437,2091,4,2,3,yes,no,no,no,yes,3,no,unfurnished
5006047,8202,3,2,4,no,no,no,no,no,2,yes,semi-furnished
5328847,4020,4,2,1,yes,no,no,no,no,2,yes,semi-furnished
4760883,1650,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
3721228,2269,4,2,3,no,no,yes,no,yes,3,yes,unfurnished
4985764,4767,5,4,4,yes,no,yes,no,yes,0,yes,semi-furnished
1750000,10295,3,4,3,no,no,no,no,yes,3,yes,semi-furnished
2922268,5157,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
8078418,3671,4,2,1,yes,no,no,no,yes,0,yes,semi-furnished
3665794,1855,4,2,3,no,no,no,no,no,3,no,semi-furnished
2814482,6091,5,2,4,yes,no,no,no,no,2,yes,semi-furnished
5617772,6573,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
3660175,4163,4,2,3,yes,no,yes,no,yes,2,no,furnished
5384795,3090,4,2,4,yes,no,yes,no,yes,0,yes,semi-furnished
4652544,6392,4,2,4,no,no,no,no,yes,0,yes,semi-furnished
6488311,8205,4,2,4,yes,no,no,no,no,3,yes,furnished
3287393,7966,4,4,4,no,no,no,no,no,0,yes,semi-furnished
2306969,1650,4,4,3,yes,no,no,no,no,0,yes,semi-furnished
6528996,3661,3,2,3,yes,no,no,no,no,2,yes,furnished
4739991,4529,5,4,3,yes,yes,yes,no,yes,2,yes,semi-furnished
3632921,5565,4,2,2,yes,no,no,no,no,3,yes,unfurnished
4712389,3845,5,4,1,yes,no,no,no,yes,3,yes,furnished
6460482,7717,4,4,3,no,no,yes,yes,yes,3,yes,furnished
5634987,2234,3,4,2,yes,no,no,no,yes,2,yes,unfurnished
4770160,7208,3,4,3,yes,no,yes,yes,yes,0,yes,furnished
2146196,5693,4,4,3,yes,yes,yes,yes,no,2,yes,semi-furnished
4512129,1650,5,2,2,yes,no,no,no,yes,3,yes,furnished
3722242,6370,3,2,4,yes,no,no,no,yes,3,yes,semi-furnished
3462921,3744,5,4,4,yes,no,no,no,no,2,yes,furnished
4765466,7791,4,2,3,yes,no,no,no,no,0,yes,furnished
7191261,7359,4,4,3,yes,no,no,no,yes,3,yes,furnished
2762711,1731,5,2,3,yes,no,no,no,yes,0,yes,unfurnished
5488647,4560,3,2,4,yes,yes,yes,no,yes,2,yes,furnished
5860498,5592,4,4,4,yes,no,no,no,yes,2,yes,furnished
5219218,3419,4,2,4,yes,no,no,no,yes,0,no,furnished
1909496,3452,2,2,4,yes,no,yes,yes,yes,0,yes,furnished
7323074,6461,4,4,4,yes,no,no,no,yes,2,yes,furnished
3761407,3674,3,2,3,yes,yes,no,no,yes,3,yes,furnished
3302921,3955,1,2,4,no,no,yes,no,yes,2,yes,semi-furnished
6877016,2683,5,2,4,yes,no,no,no,yes,3,yes,furnished
5213340,2182,4,2,3,no,no,yes,no,no,3,yes,furnished
2733313,7646,3,2,4,yes,no,yes,no,no,3,yes,semi-furnished
2265322,4826,4,2,3,yes,no,yes,no,no,2,yes,semi-furnished
1922997,7690,4,4,3,yes,yes,yes,no,yes,2,no,semi-furnished
5984307,1650,3,4,3,yes,no,yes,no,no,0,yes,furnished
6636432,3146,4,2,3,no,no,yes,no,yes,0,no,furnished
6607339,7833,4,2,4,yes,yes,yes,no,no,2,yes,furnished
5495373,5618,4,2,4,yes,no,no,no,no,0,yes,furnished
5516003,3107,4,2,2,yes,no,no,no,yes,0,yes,unfurnished
4398118,4978,3,2,3,no,no,no,no,yes,2,yes,semi-furnished
4611084,5426,4,4,4,yes,no,yes,no,no,0,no,semi-furnished
5765093,6861,3,2,4,no,yes,no,no,yes,3,yes,furnished
8544906,5500,3,2,2,yes,no,yes,no,yes,2,yes,furnished
3160080,3206,4,2,3,no,yes,no,no,yes,2,yes,furnished
4354509,3373,3,2,3,yes,no,no,no,no,3,yes,semi-furnished
7854558,6193,5,2,3,no,no,yes,no,yes,2,yes,semi-furnished
3984158,6850,4,2,1,yes,no,yes,no,yes,2,no,unfurnished
3333112,7081,4,2,4,yes,no,no,no,yes,3,yes,unfurnished
7072587,4024,4,2,2,no,yes,yes,no,no,2,no,semi-furnished
2143358,4557,5,2,4,yes,no,yes,no,yes,3,yes,furnished
4646188,6502,4,4,3,yes,no,no,no,yes,2,no,furnished
6180597,5988,3,2,2,yes,no,no,no,yes,2,no,furnished
6351278,9520,4,2,4,yes,no,no,no,yes,2,yes,furnished
4734154,3022,5,2,3,yes,yes,yes,no,yes,0,no,unfurnished
3837327,6669,3,4,2,yes,no,no,no,no,0,no,semi-furnished
4981724,3570,4,2,4,yes,no,yes,no,no,0,yes,furnished
4995852,3665,4,4,1,yes,no,no,no,yes,2,yes,furnished
5267072,1650,3,4,4,yes,no,yes,no,no,3,yes,unfurnished
1750000,8253,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
7550918,4579,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
2413134,5014,5,2,4,yes,no,yes,no,no,2,yes,semi-furnished
5133504,2428,4,2,2,yes,no,no,no,yes,3,yes,furnished
4834649,2352,3,2,3,yes,no,no,no,yes,2,yes,semi-furnished
3969158,7501,3,2,4,yes,no,no,no,no,2,yes,unfurnished
6109191,2676,5,2,3,yes,no,no,no,yes,2,no,furnished
2078304,8551,5,2,3,yes,no,no,no,no,1,yes,furnished
3934220,4594,5,2,4,yes,no,yes,no,no,0,yes,unfurnished
4048500,3465,5,2,3,yes,no,no,no,yes,2,yes,furnished
7276247,5414,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
3696938,4464,4,2,3,yes,no,yes,no,yes,3,yes,furnished
5200893,6570,4,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
6986488,3339,4,2,1,yes,no,no,no,yes,2,yes,semi-furnished
7278419,4519,4,4,3,yes,no,no,no,yes,2,yes,semi-furnished
3701615,5716,3,2,4,yes,no,yes,no,yes,3,no,furnished
2387112,5474,4,2,4,yes,yes,no,no,yes,1,yes,furnished
4717144,2190,5,4,1,yes,no,no,no,yes,3,yes,unfurnished
9641272,5995,3,2,4,yes,no,yes,no,yes,2,yes,furnished
5490526,4170,3,2,4,no,no,no,no,yes,2,yes,furnished
4954773,7003,3,4,4,no,no,yes,no,no,2,yes,semi-furnished
3449787,7144,5,2,2,yes,yes,yes,no,yes,3,yes,unfurnished
5462182,5332,4,2,4,yes,yes,no,no,no,0,no,unfurnished
3108814,6535,4,2,3,yes,no,no,no,yes,2,no,semi-furnished
3465480,2536,4,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
7279954,9037,3,2,1,yes,no,no,no,yes,2,yes,semi-furnished
5422261,4492,5,2,3,yes,no,no,no,yes,2,no,furnished
7105488,3824,4,2,1,yes,no,no,no,yes,2,yes,semi-furnished
2178727,4222,4,4,4,yes,no,no,no,yes,2,yes,furnished
6120481,6425,4,2,3,yes,no,yes,no,yes,2,no,furnished
4078763,6516,5,4,3,yes,no,no,no,yes,2,no,semi-furnished
5022666,6374,4,2,4,yes,yes,no,no,yes,2,yes,furnished
5041536,4091,4,4,3,no,no,no,no,yes,2,yes,furnished
4225737,5147,3,2,3,yes,yes,no,no,yes,3,yes,semi-furnished
6509989,2704,4,2,4,yes,no,no,no,yes,2,yes,furnished
2327042,5449,3,2,4,yes,no,yes,no,yes,0,yes,furnished
4588423,4308,5,2,4,yes,no,no,no,no,0,yes,furnished
4185153,5108,4,2,3,yes,no,no,no,yes,0,yes,unfurnished
5288480,4640,4,2,4,yes,yes,no,no,yes,3,yes,furnished
3311503,4415,4,2,1,yes,no,yes,no,yes,3,yes,furnished
4761076,6459,4,2,4,yes,no,no,no,yes,0,yes,furnished
5400368,3309,4,2,2,yes,no,yes,no,no,2,no,furnished
6264677,4199,5,2,4,yes,no,no,no,yes,2,yes,semi-furnished
1750000,1713,5,2,2,yes,no,yes,no,yes,2,yes,furnished
4247127,3184,4,2,4,yes,no,no,no,no,2,no,semi-furnished
5457432,5817,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
8594135,2227,4,2,1,yes,yes,no,yes,yes,0,yes,semi-furnished
7767460,4326,5,2,3,yes,no,no,no,yes,1,no,unfurnished
6553676,4440,3,2,4,yes,yes,yes,no,no,2,yes,semi-furnished
5646541,3504,4,4,3,yes,yes,no,no,yes,2,yes,furnished
4710596,3048,4,2,4,yes,no,yes,no,yes,2,no,semi-furnished
4184933,3090,4,4,4,no,yes,no,no,no,3,yes,furnished
1750000,5549,5,2,4,yes,no,no,no,yes,2,yes,unfurnished
7671387,1650,5,2,4,yes,no,no,no,yes,3,yes,furnished
6037789,7914,3,2,4,yes,no,no,no,yes,2,yes,furnished
5275448,3744,4,4,3,yes,no,no,no,no,2,yes,unfurnished
3546470,2626,3,2,3,yes,no,no,no,yes,2,yes,furnished
3997817,6279,5,4,3,yes,yes,yes,no,no,2,yes,semi-furnished
5709785,4511,4,4,4,yes,no,no,no,yes,3,no,furnished
9494467,5227,4,2,3,no,no,no,no,yes,3,yes,furnished
1750000,3497,4,2,4,yes,no,no,no,no,2,no,semi-furnished
5862569,5857,4,2,3,yes,no,yes,no,yes,2,yes,furnished
3788327,4193,4,2,2,yes,yes,no,no,yes,2,yes,unfurnished
7809804,4565,4,2,3,yes,no,no,no,no,0,yes,furnished
6080287,1650,4,2,4,no,yes,no,no,no,3,yes,furnished
6168036,4183,4,2,4,yes,yes,no,no,yes,2,no,semi-furnished
7045792,1650,3,2,3,yes,no,no,no,no,0,yes,furnished
4557052,4320,5,2,2,no,no,no,no,no,3,yes,unfurnished
6010191,4276,4,4,3,yes,no,no,no,no,3,yes,furnished
4989408,2787,2,4,1,yes,no,no,no,yes,3,no,semi-furnished
5869496,6732,3,2,3,yes,no,no,no,yes,2,yes,furnished
4593546,4791,3,4,1,yes,no,no,no,yes,2,yes,semi-furnished
7067034,4137,4,2,3,yes,no,no,no,yes,2,no,semi-furnished
3762047,6310,5,2,3,yes,no,no,no,yes,3,yes,semi-furnished
2687963,3160,3,2,4,yes,yes,no,no,yes,3,no,furnished
5288160,8831,4,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
4618283,6396,4,4,1,yes,no,yes,no,yes,3,no,semi-furnished
2200401,4884,3,2,4,yes,no,yes,no,yes,2,yes,unfurnished
7042026,7614,4,2,3,no,no,yes,no,yes,2,yes,furnished
5932909,4479,3,2,4,yes,yes,no,no,yes,2,yes,furnished
3430502,7505,3,4,3,yes,no,no,no,yes,2,yes,furnished
2650898,2520,4,4,3,yes,no,yes,no,yes,0,yes,semi-furnished
1750000,5082,4,2,3,yes,yes,yes,no,no,2,no,unfurnished
3111650,2672,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
2583024,2476,4,4,3,yes,no,no,no,no,3,yes,unfurnished
3875513,6049,4,2,1,no,no,no,no,yes,2,yes,semi-furnished
5208219,4088,3,2,4,yes,no,yes,no,no,2,yes,furnished
2944142,4841,3,2,3,yes,no,no,no,no,2,yes,furnished
5096823,6942,4,2,4,yes,no,yes,no,no,1,yes,furnished
7798319,5700,3,2,3,yes,no,yes,yes,yes,0,yes,unfurnished
5185961,4932,4,2,2,yes,yes,no,no,no,2,no,semi-furnished
6429254,6383,3,2,4,yes,no,yes,no,no,2,no,furnished
3754185,7620,4,2,4,yes,no,no,no,yes,0,yes,furnished
5048684,3900,4,2,3,no,no,no,no,yes,2,no,furnished
8530506,3719,3,2,3,no,no,no,no,yes,2,no,semi-furnished
6030089,3615,3,4,4,yes,no,no,no,no,3,no,furnished
1750000,5478,4,1,3,yes,no,yes,no,yes,2,yes,furnished
7639758,5749,4,4,1,yes,no,no,no,yes,3,yes,semi-furnished
1750000,6146,4,4,2,yes,yes,yes,no,no,2,yes,furnished
8549669,4177,4,4,4,yes,yes,no,yes,yes,0,yes,furnished
7726779,6118,3,4,1,yes,no,yes,no,yes,2,no,unfurnished
5053826,5309,4,2,3,yes,no,yes,no,yes,2,yes,furnished
1750000,4889,4,2,3,yes,no,no,no,yes,2,yes,semi-furnished
3812218,2949,4,2,4,no,no,no,no,yes,0,yes,unfurnished
4517154,6933,4,2,3,no,yes,no,no,yes,3,yes,unfurnished
5476320,2756,5,2,3,no,no,yes,no,no,2,yes,semi-furnished
5155150,5215,3,2,4,no,no,no,no,no,1,yes,unfurnished
6092925,4255,3,2,4,yes,no,no,no,no,3,no,unfurnished
7068348,3737,5,2,4,yes,yes,no,no,yes,3,yes,furnished
5767757,2118,5,2,4,no,yes,no,no,no,2,yes,unfurnished
2278461,4477,4,4,3,yes,no,yes,no,yes,2,no,furnished
3619671,8852,4,2,3,yes,no,yes,yes,yes,0,yes,furnished
5046704,3785,4,2,4,yes,no,no,no,yes,0,no,semi-furnished
5772201,2283,3,4,4,yes,no,no,no,yes,3,no,furnished
5653123,4588,4,2,4,yes,no,no,no,yes,2,no,furnished
4771073,7446,4,2,3,yes,no,yes,no,yes,0,yes,unfurnished
2470893,6268,5,2,3,yes,no,yes,no,yes,3,yes,furnished
5694805,6268,4,2,2,yes,no,yes,no,no,1,no,furnished
3717731,6342,5,2,4,yes,no,no,yes,yes,2,yes,unfurnished
6772821,5074,3,2,3,yes,no,yes,no,yes,2,no,semi-furnished
1750000,4859,5,2,4,no,no,no,no,yes,2,yes,semi-furnished
4169852,7415,5,2,4,no,no,yes,no,yes,3,no,unfurnished
1992760,4424,3,2,4,yes,no,yes,no,yes,2,yes,furnished
9212272,4144,3,2,2,yes,yes,no,no,yes,2,yes,unfurnished
3942484,1953,5,2,3,no,no,no,no,yes,2,yes,unfurnished
2661552,5444,4,2,2,yes,no,yes,no,yes,2,yes,semi-furnished
4288048,8579,4,2,4,yes,no,yes,no,no,2,yes,semi-furnished
6631591,3775,3,2,3,yes,no,no,no,no,2,yes,furnished
2784858,7571,3,2,1,yes,no,no,no,yes,3,yes,semi-furnished
3134064,8735,5,2,3,yes,no,no,no,yes,3,no,semi-furnished
4183482,7385,4,4,3,yes,no,no,no,yes,2,yes,furnished
3855613,4728,4,2,3,yes,no,no,no,yes,0,yes,semi-furnished
4698820,4676,4,2,3,yes,no,no,no,yes,2,yes,furnished
4239606,3725,3,2,3,yes,no,no,no,no,3,yes,furnished
5348859,7511,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
3439815,3294,4,4,4,yes,no,no,no,yes,3,no,unfurnished
7010641,6815,3,4,3,no,no,no,no,no,2,yes,furnished
6947031,3371,4,4,3,no,yes,no,no,no,2,no,furnished
2743583,6891,4,2,4,yes,yes,no,no,no,2,no,furnished
4681164,5747,5,2,3,yes,no,yes,no,yes,2,no,furnished
6741885,5117,5,4,3,yes,no,no,no,no,2,yes,semi-furnished
8747111,4306,5,4,4,yes,yes,no,yes,no,3,yes,furnished
4835937,7754,4,2,3,yes,no,no,no,yes,2,no,semi-furnished
4217586,7469,5,4,4,no,no,no,no,yes,3,no,furnished
6344299,3438,4,2,3,yes,no,yes,no,no,0,yes,semi-furnished
2684711,6898,4,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
12578766,5700,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
5021059,3571,4,4,4,yes,no,no,no,no,2,yes,furnished
2071467,5281,4,4,3,yes,no,no,no,yes,0,yes,furnished
7382969,4661,3,2,3,yes,no,no,no,no,3,yes,furnished
5235871,6136,4,2,4,yes,no,yes,no,yes,2,yes,unfurnished
7977239,7283,4,2,4,yes,no,no,no,yes,2,no,semi-furnished
5453168,1650,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
6857389,7998,5,4,3,no,yes,no,no,yes,3,no,furnished
5264467,2876,4,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
3423950,8036,4,2,3,yes,no,yes,no,yes,2,yes,unfurnished
6505655,7395,3,2,1,yes,no,no,no,no,2,yes,semi-furnished
5033131,5421,4,2,3,yes,no,yes,no,no,2,yes,unfurnished
8425733,6426,4,2,3,yes,no,no,no,yes,2,yes,semi-furnished
6847264,5042,3,2,3,yes,yes,yes,no,no,2,yes,semi-furnished
2964856,5497,3,2,4,yes,no,no,no,yes,2,yes,furnished
3125480,5689,4,2,3,no,no,yes,no,no,2,yes,unfurnished
3393917,5016,4,2,3,yes,no,yes,no,no,3,yes,semi-furnished
3270477,5521,4,2,4,yes,no,no,no,yes,1,yes,unfurnished
5601472,1650,3,2,3,yes,no,no,no,yes,3,yes,unfurnished
4708673,4092,4,2,3,yes,no,yes,no,yes,3,no,semi-furnished
3616282,2867,5,2,1,yes,no,no,no,yes,2,yes,furnished
5433838,5738,3,2,3,no,no,yes,no,yes,2,yes,furnished
3813111,6733,3,2,3,yes,yes,no,no,no,2,no,furnished
1750000,7516,4,4,3,no,no,no,no,yes,2,yes,semi-furnished
3507817,5708,3,2,3,yes,yes,yes,no,yes,0,yes,furnished
6225609,4181,4,4,3,yes,no,no,no,yes,3,yes,furnished
2076693,3262,4,4,3,yes,no,yes,no,yes,0,no,unfurnished
4634389,4339,3,2,4,yes,no,no,no,yes,3,no,unfurnished
4235671,5130,4,2,3,yes,no,no,no,no,3,yes,semi-furnished
4773799,1650,4,2,4,yes,no,no,no,yes,2,yes,furnished
4927999,2194,4,2,1,yes,no,yes,no,no,2,no,unfurnished
5986000,9170,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
3933680,4773,4,2,3,yes,no,no,no,yes,3,yes,semi-furnished
2600740,5325,5,4,4,yes,no,no,no,no,0,no,furnished
6795458,4716,4,2,4,yes,yes,no,no,yes,0,yes,unfurnished
6818261,2988,5,2,3,yes,no,yes,no,yes,2,yes,unfurnished
5647865,7786,3,4,3,yes,no,yes,no,yes,0,yes,semi-furnished
7352256,6714,4,4,4,yes,yes,no,no,no,2,yes,semi-furnished
3861836,1650,4,2,1,no,yes,yes,no,no,2,no,furnished
4810160,5157,3,2,4,yes,yes,no,no,no,2,yes,unfurnished
7812574,8035,4,2,4,yes,no,yes,no,no,3,yes,semi-furnished
3179845,7719,5,2,3,no,no,no,yes,yes,2,yes,semi-furnished
6392269,6601,4,4,3,yes,no,yes,no,no,2,yes,furnished
3640845,4034,4,4,3,yes,no,no,no,no,3,yes,semi-furnished
4316446,5482,4,2,2,yes,yes,no,no,yes,3,no,furnished
3834578,3938,5,2,3,no,no,no,no,no,2,no,furnished
7344160,5609,5,2,3,yes,no,no,no,yes,2,no,unfurnished
6475827,2060,4,2,4,yes,no,no,no,yes,3,yes,furnished
2905528,3909,4,2,3,yes,no,no,no,no,0,yes,furnished
3801842,2650,4,4,3,yes,no,no,no,yes,2,yes,furnished
5645437,10789,5,2,1,yes,no,no,no,yes,3,yes,unfurnished
4410763,3440,5,4,4,yes,no,yes,no,yes,2,yes,unfurnished
6783803,3207,4,4,4,yes,no,yes,no,yes,2,yes,unfurnished
7473747,6301,5,1,4,yes,no,no,no,yes,2,yes,unfurnished
4220547,3241,5,4,3,yes,no,no,no,yes,2,yes,furnished
5140741,5079,5,2,3,yes,no,no,no,no,2,yes,furnished
3460212,2000,3,4,4,yes,no,no,no,yes,3,yes,semi-furnished
1956395,2689,4,2,4,no,yes,no,no,no,3,no,semi-furnished
5258128,4884,4,2,3,yes,no,yes,no,yes,2,no,furnished
4156101,2754,3,2,4,yes,no,yes,no,yes,2,no,semi-furnished
4068069,6165,4,4,4,yes,no,yes,no,yes,2,no,semi-furnished
5836377,7724,5,2,3,yes,yes,no,no,yes,3,yes,furnished
3734084,4681,4,2,1,yes,no,no,no,yes,3,yes,unfurnished
1750000,5830,4,2,3,yes,yes,yes,no,no,3,yes,unfurnished
5824286,6968,4,4,4,no,yes,no,no,yes,3,yes,semi-furnished
3099215,6776,3,4,1,yes,no,yes,no,yes,3,yes,unfurnished
2642449,3469,5,2,4,yes,no,no,no,yes,3,no,unfurnished
2155387,11544,3,2,3,yes,no,no,yes,yes,0,yes,unfurnished
3195674,5885,3,4,4,yes,no,yes,no,yes,2,yes,furnished
2269478,4324,4,2,4,yes,no,yes,no,yes,0,yes,semi-furnished
3807185,2743,4,4,4,yes,no,yes,no,yes,2,yes,unfurnished
4504773,3634,4,2,1,yes,no,yes,no,no,2,yes,furnished
4315743,2145,4,2,4,yes,no,yes,no,yes,3,yes,furnished
2221540,4983,4,2,4,yes,no,yes,no,no,2,yes,furnished
6079491,6353,4,4,2,yes,no,yes,no,yes,2,no,semi-furnished
4348606,4050,4,2,3,no,no,no,no,yes,2,yes,unfurnished
6979024,3058,4,4,3,yes,no,yes,yes,yes,2,yes,furnished
3329079,6076,3,2,4,no,no,no,no,yes,0,yes,furnished
3324909,2676,4,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
4202925,1650,5,1,4,yes,no,yes,no,yes,0,yes,furnished
7107931,3282,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
4813572,1650,4,2,3,yes,no,no,no,yes,0,yes,unfurnished
7689142,1650,3,4,3,yes,no,no,no,yes,2,yes,unfurnished
3577962,7424,3,4,3,no,yes,no,no,no,2,no,furnished
6896320,3816,5,2,4,yes,no,no,no,yes,2,yes,semi-furnished
4662774,2985,3,2,3,yes,no,no,no,yes,2,no,furnished
1750000,5470,4,2,1,yes,yes,no,no,no,0,yes,unfurnished
6019535,5992,3,2,4,yes,no,no,no,yes,3,yes,semi-furnished
5553481,5003,4,2,4,yes,no,no,no,no,0,yes,semi-furnished
9162928,3915,4,4,3,no,no,no,no,yes,3,yes,semi-furnished
3679666,6024,3,2,4,no,no,no,no,no,2,yes,semi-furnished
6281917,7471,3,2,3,yes,no,no,no,no,2,yes,unfurnished
3578221,5935,4,2,4,yes,yes,yes,no,yes,3,no,unfurnished
1969008,6105,4,4,3,yes,yes,no,no,yes,0,yes,unfurnished
2262374,6597,4,2,3,yes,no,yes,no,yes,0,yes,unfurnished
1750000,8795,3,2,4,no,no,yes,no,yes,2,yes,unfurnished
5569826,6347,5,2,2,yes,yes,yes,no,no,2,no,furnished
9144135,6995,4,4,3,yes,no,yes,no,no,2,yes,semi-furnished
7569674,1650,3,4,3,no,yes,no,no,yes,0,yes,semi-furnished
4440113,2481,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
5153230,4612,3,2,4,yes,no,yes,no,no,0,yes,unfurnished
5646968,5370,4,4,4,yes,no,no,no,yes,3,yes,semi-furnished
1876045,5189,3,4,3,yes,no,yes,no,no,2,yes,semi-furnished
6585581,3649,4,2,3,yes,no,no,no,no,2,yes,furnished
6908681,6229,3,2,2,yes,no,no,no,yes,0,yes,furnished
7145190,7867,4,2,4,yes,no,yes,no,yes,2,no,furnished
5326214,3124,4,2,4,yes,yes,yes,no,yes,3,yes,semi-furnished
5053170,4235,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
1897582,5090,3,4,4,yes,yes,no,no,yes,0,yes,semi-furnished
5028253,7723,3,4,3,yes,no,no,no,no,3,yes,furnished
5093129,9933,4,2,3,yes,no,yes,no,yes,2,no,unfurnished
5497898,5055,4,2,2,yes,yes,no,no,yes,0,no,unfurnished
3870481,1988,3,2,2,yes,no,yes,no,yes,2,yes,semi-furnished
5144180,8034,5,2,4,yes,yes,yes,no,yes,3,no,unfurnished
4407421,2648,4,2,3,yes,no,yes,no,yes,2,yes,unfurnished
6770625,5452,4,4,4,yes,no,no,no,yes,0,yes,semi-furnished
4087859,6825,3,2,3,yes,yes,no,no,yes,2,no,unfurnished
3225216,3858,4,2,4,yes,no,yes,no,yes,2,no,furnished
6986186,8082,4,4,3,yes,no,yes,no,yes,2,yes,semi-furnished
5877031,6489,3,2,3,no,no,yes,no,yes,2,yes,semi-furnished
4267331,8084,4,2,4,yes,no,no,no,yes,3,yes,furnished
5150271,4528,5,2,3,no,no,no,no,yes,2,yes,furnished
1750000,4041,4,4,3,yes,no,no,no,yes,2,yes,unfurnished
5923370,1650,5,4,1,yes,no,no,no,yes,2,no,furnished
4615502,7525,4,4,1,yes,no,yes,no,no,0,yes,furnished
7010551,4421,4,2,4,yes,yes,no,no,yes,0,no,furnished
5290132,4024,4,2,4,yes,no,no,no,no,2,yes,unfurnished
5931797,8264,4,4,4,yes,yes,no,no,yes,0,yes,unfurnished
4854572,4620,3,2,2,yes,no,no,no,no,2,yes,furnished
7718907,7018,4,2,4,yes,yes,no,no,yes,0,yes,furnished
4916552,3613,5,2,2,yes,no,yes,yes,no,2,no,furnished
2209674,5139,4,2,3,yes,yes,yes,no,yes,2,yes,unfurnished
3975874,4377,5,2,1,yes,no,yes,no,yes,2,yes,semi-furnished
10613402,8340,4,4,3,yes,no,no,no,yes,2,no,semi-furnished
2221596,6301,4,4,4,yes,no,no,no,yes,0,yes,furnished
2927453,2742,3,2,2,yes,no,no,yes,no,2,yes,furnished
6221992,7453,3,2,4,yes,no,no,no,yes,0,yes,furnished
3499436,1650,3,2,4,yes,no,no,no,yes,0,yes,unfurnished
5902499,8622,5,2,4,yes,no,yes,no,yes,2,yes,furnished
5988385,6432,5,4,3,yes,no,no,no,yes,2,no,furnished
4200158,2839,4,2,2,yes,no,no,no,yes,2,yes,unfurnished
4505167,1650,5,2,3,yes,no,no,no,yes,3,yes,furnished
5254570,4510,5,4,2,yes,no,no,no,yes,0,no,furnished
5478092,6717,3,4,2,yes,yes,no,no,no,2,yes,furnished
1911749,1650,4,4,1,yes,no,no,no,yes,3,yes,semi-furnished
4308673,7217,4,4,2,yes,yes,yes,no,no,2,yes,furnished
1858179,2369,4,4,4,yes,no,no,no,yes,2,yes,furnished
4642074,4610,4,2,4,no,yes,no,no,yes,3,no,unfurnished
4856148,4478,4,2,4,no,yes,yes,no,yes,2,yes,semi-furnished
3353775,6412,3,2,4,yes,no,no,no,no,0,yes,furnished
5115162,4970,3,4,4,yes,no,no,no,yes,3,yes,furnished
1941312,8907,4,2,4,yes,no,yes,no,no,2,no,semi-furnished
8285987,1650,3,1,3,yes,no,yes,no,yes,2,yes,furnished
7770402,6891,3,2,3,no,no,yes,no,yes,0,yes,semi-furnished
4699692,5688,4,2,2,yes,no,no,no,yes,2,yes,furnished
3078043,1650,1,2,4,yes,no,no,no,no,2,yes,semi-furnished
4837182,2971,4,1,3,yes,no,yes,no,no,2,yes,semi-furnished
7069414,5060,4,2,3,yes,no,yes,no,yes,2,no,semi-furnished
6682013,5100,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
7299883,7738,4,4,3,yes,no,yes,no,no,0,yes,furnished
4070085,6607,5,4,1,no,no,no,no,yes,0,yes,semi-furnished
5815061,3810,5,2,4,no,no,no,no,yes,3,yes,unfurnished
6397701,4401,3,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
4860706,2657,4,2,1,yes,yes,no,no,yes,2,no,furnished
6471492,4965,3,2,3,no,yes,no,no,yes,3,no,unfurnished
5570174,7212,5,2,2,yes,no,no,no,yes,3,yes,unfurnished
4914616,7163,3,2,1,yes,no,no,no,no,2,yes,furnished
6034938,3098,5,2,4,yes,no,no,no,yes,3,yes,furnished
6597945,7362,3,2,4,yes,no,no,no,yes,2,yes,furnished
