area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price
4667,5,2,1,no,no,no,no,no,0,no,semi-furnished,5366700
3935,3,1,1,yes,no,no,yes,yes,2,yes,semi-furnished,6843500
6669,3,2,1,yes,no,no,no,no,0,no,semi-furnished,6366900
4586,2,1,1,yes,no,no,no,yes,1,no,semi-furnished,5808600
8040,3,2,2,yes,no,no,no,yes,0,no,unfurnished,6554000
7072,3,3,3,yes,no,yes,no,yes,0,yes,furnished,7707200
6970,2,2,3,yes,yes,no,no,yes,2,no,unfurnished,6647000
4053,3,2,1,no,yes,no,no,no,1,no,furnished,6405300
4570,3,1,2,yes,no,no,no,yes,0,no,semi-furnished,6507000
5372,3,1,1,no,no,no,no,no,2,no,furnished,6237200
8929,3,2,1,yes,yes,yes,yes,yes,3,yes,semi-furnished,7992900
4732,2,1,1,yes,yes,yes,no,yes,1,yes,furnished,6873200
4063,2,1,2,yes,no,no,no,yes,3,yes,furnished,6956300
2315,3,1,2,yes,no,yes,no,yes,3,no,semi-furnished,6731500
2860,3,3,1,yes,no,no,yes,no,0,yes,furnished,6986000
5089,3,2,2,no,no,no,no,yes,1,no,semi-furnished,6258900
2634,2,1,3,yes,no,no,yes,yes,0,no,semi-furnished,5913400
4499,2,3,3,yes,no,yes,yes,yes,1,no,semi-furnished,6449900
3755,3,2,1,yes,yes,no,no,yes,1,yes,furnished,7325500
7308,2,1,1,yes,no,yes,yes,yes,2,no,furnished,6730800
5859,2,1,1,yes,no,no,yes,no,0,yes,semi-furnished,6085900
3444,3,4,2,yes,yes,no,no,no,3,yes,semi-furnished,7344400
2675,3,3,2,yes,no,no,no,no,2,yes,semi-furnished,6767500
5577,4,2,3,no,yes,no,yes,yes,1,no,semi-furnished,6407700
5073,4,1,1,no,no,no,yes,yes,0,yes,semi-furnished,5957300
6590,2,1,1,yes,no,no,yes,yes,1,no,semi-furnished,6109000
6241,4,1,2,yes,yes,yes,no,no,2,yes,furnished,7174100
4876,3,1,1,yes,no,no,no,yes,1,no,semi-furnished,6337600
6449,3,1,2,yes,yes,yes,no,yes,0,yes,furnished,7744900
2662,3,2,1,yes,no,yes,no,yes,1,no,unfurnished,6266200
3530,3,2,1,yes,no,yes,yes,no,2,no,furnished,6803000
5724,4,1,2,yes,no,no,no,yes,0,no,semi-furnished,6122400
5090,3,3,3,no,no,no,no,no,1,yes,semi-furnished,6609000
4156,3,1,3,yes,no,yes,no,no,0,yes,semi-furnished,6765600
4146,2,1,1,yes,no,no,no,yes,2,yes,furnished,6564600
5849,3,2,1,yes,no,no,no,no,0,no,furnished,6584900
5322,5,2,2,yes,no,no,no,yes,1,yes,semi-furnished,6482200
6192,4,3,2,no,no,yes,yes,no,2,yes,semi-furnished,6569200
5159,3,2,1,yes,no,no,no,no,2,no,unfurnished,6215900
5160,3,1,1,yes,no,yes,no,no,0,yes,unfurnished,6366000
4641,5,1,1,no,no,yes,no,no,1,no,semi-furnished,5414100
6674,4,1,2,no,yes,yes,yes,no,1,no,furnished,6517400
6382,2,2,2,yes,no,no,no,no,2,no,furnished,6338200
6717,3,2,2,no,no,no,no,yes,0,no,furnished,6621700
4300,2,2,2,yes,no,yes,yes,yes,2,no,furnished,6630000
8440,3,1,1,yes,no,no,no,yes,2,yes,semi-furnished,7194000
5101,5,2,1,yes,no,no,no,yes,1,no,unfurnished,5860100
4123,3,2,2,no,no,no,no,yes,2,no,semi-furnished,6262300
5680,3,1,2,yes,yes,yes,no,no,2,yes,unfurnished,7118000
4152,5,3,2,yes,no,no,no,no,1,no,unfurnished,5715200
6642,3,2,2,no,no,no,no,no,0,no,semi-furnished,6064200
6082,2,2,1,no,no,yes,no,yes,0,yes,semi-furnished,6308200
5627,2,1,1,no,no,yes,yes,yes,2,yes,semi-furnished,6362700
7011,3,3,1,yes,no,no,yes,yes,2,no,unfurnished,6951100
2991,4,2,2,no,no,yes,yes,no,1,yes,unfurnished,5749100
4117,5,2,2,yes,no,no,no,no,0,no,semi-furnished,5611700
4350,4,1,1,yes,yes,no,yes,yes,1,no,semi-furnished,6085000
4672,3,2,1,yes,no,yes,no,no,0,yes,furnished,7017200
6903,3,1,3,no,yes,yes,yes,no,1,no,furnished,7040300
8658,3,2,1,no,yes,no,no,yes,1,yes,unfurnished,7015800
6999,4,3,1,yes,no,no,no,yes,3,yes,unfurnished,6849900
5156,3,1,1,no,no,no,yes,yes,1,no,furnished,6465600
4910,3,1,1,no,yes,no,no,yes,2,yes,furnished,7041000
4109,3,2,2,yes,yes,no,no,no,1,yes,semi-furnished,6810900
3738,2,2,1,no,no,yes,no,yes,1,no,furnished,6073800
5313,3,1,1,no,no,no,no,yes,1,yes,furnished,6781300
4356,3,1,3,yes,no,no,no,yes,1,yes,semi-furnished,6985600
5062,3,2,1,no,yes,yes,no,no,1,yes,semi-furnished,6756200
6142,4,3,2,yes,yes,no,no,yes,1,yes,semi-furnished,6964200
4691,2,2,1,yes,yes,no,no,no,1,no,furnished,6269100
3710,3,1,1,yes,no,no,no,no,0,no,semi-furnished,5871000
7567,2,3,1,yes,yes,no,no,no,0,no,furnished,6656700
4453,3,1,1,yes,no,no,no,no,3,yes,furnished,6945300
7954,4,1,1,yes,no,yes,no,no,0,yes,unfurnished,6145400
5658,4,1,1,yes,no,no,yes,yes,2,no,furnished,6415800
5590,3,1,2,no,yes,no,no,yes,1,yes,furnished,7309000
3120,3,2,1,no,no,no,no,no,0,yes,semi-furnished,6112000
6253,3,4,2,yes,no,no,no,no,1,no,furnished,7125300
2628,3,2,1,yes,no,yes,no,yes,0,no,unfurnished,6162800
2897,4,2,1,yes,no,yes,no,no,1,no,semi-furnished,5739700
3732,3,2,1,no,no,no,no,no,0,no,semi-furnished,5773200
5062,2,1,1,yes,no,no,no,no,1,yes,semi-furnished,6006200
4835,2,1,2,yes,yes,no,no,no,2,no,furnished,6483500
4866,5,1,3,yes,no,no,no,yes,0,yes,unfurnished,6236600
4958,3,1,2,yes,no,no,yes,yes,2,no,furnished,7145800
4048,2,1,2,yes,yes,yes,yes,yes,2,yes,furnished,7304800
2308,4,2,1,yes,yes,no,yes,yes,1,no,furnished,6380800
5786,3,3,1,yes,no,no,no,yes,1,yes,semi-furnished,7228600
5423,4,2,1,no,no,no,no,yes,0,no,furnished,5992300
2444,5,3,2,yes,no,yes,yes,yes,2,yes,unfurnished,6544400
5840,2,3,1,yes,no,yes,yes,yes,2,yes,semi-furnished,7084000
4685,5,1,1,yes,yes,no,no,yes,1,no,furnished,6318500
6929,3,1,3,yes,no,no,no,no,2,yes,semi-furnished,7092900
4819,3,3,3,no,no,yes,yes,no,1,no,semi-furnished,6431900
7033,2,2,1,yes,no,no,no,yes,1,yes,semi-furnished,6653300
5990,5,2,1,no,yes,yes,no,yes,1,no,semi-furnished,6199000
6236,3,2,2,no,no,no,no,no,1,yes,semi-furnished,6523600
3274,4,3,2,yes,no,no,no,yes,3,yes,furnished,6977400
2674,4,2,2,yes,no,no,no,no,1,yes,furnished,6267400
3700,4,3,1,yes,no,yes,yes,yes,1,no,semi-furnished,6370000
4709,3,2,3,yes,no,no,no,no,1,no,furnished,6870900
7112,2,1,1,yes,yes,no,no,no,1,yes,unfurnished,6211200
5070,4,3,1,no,no,no,no,yes,0,yes,furnished,6557000
7262,3,1,1,yes,no,yes,yes,yes,2,no,furnished,7226200
5411,4,3,1,yes,no,no,no,no,3,no,unfurnished,6041100
6087,4,1,1,yes,no,no,no,yes,1,yes,furnished,6658700
5127,4,1,1,yes,no,yes,yes,no,2,yes,unfurnished,6162700
3123,3,2,3,yes,no,yes,no,yes,1,no,semi-furnished,6812300
4376,3,1,2,yes,no,no,yes,no,1,yes,semi-furnished,6837600
5513,3,2,1,yes,no,no,yes,yes,2,yes,semi-furnished,7201300
6411,3,2,1,no,no,yes,no,yes,0,yes,furnished,7141100
2992,3,2,1,yes,no,no,no,no,1,yes,semi-furnished,6499200
4172,3,2,1,yes,no,yes,no,no,1,yes,semi-furnished,6767200
6095,3,1,1,no,no,no,no,yes,1,no,semi-furnished,6159500
6650,3,1,3,yes,no,no,no,no,1,no,furnished,6865000
5458,2,1,1,no,yes,yes,yes,yes,1,no,furnished,6345800
6678,4,1,1,yes,no,no,no,no,0,no,unfurnished,5467800
2984,4,1,1,yes,yes,yes,no,yes,2,yes,semi-furnished,6498400
4018,3,2,3,yes,yes,no,no,no,3,no,furnished,7201800
2178,3,1,1,yes,no,no,no,yes,0,yes,unfurnished,6167800
3670,3,1,1,no,yes,no,yes,no,1,yes,furnished,6667000
4339,2,2,3,no,no,yes,yes,yes,3,no,furnished,6733900
7608,2,2,2,yes,no,no,yes,yes,0,yes,furnished,7010800
4643,3,1,1,yes,yes,yes,yes,no,1,no,unfurnished,6314300
4013,3,2,1,yes,no,no,no,no,0,no,semi-furnished,6101300
3787,3,1,2,yes,no,yes,yes,yes,1,no,furnished,7078700
4404,3,1,1,no,no,no,yes,no,1,no,unfurnished,5640400
5494,3,1,2,no,no,yes,no,yes,1,yes,semi-furnished,6949400
4171,4,1,2,yes,no,no,no,no,0,yes,semi-furnished,6117100
6972,3,2,2,no,no,no,no,yes,1,yes,semi-furnished,6847200
5225,2,1,1,no,no,no,no,no,1,no,semi-furnished,5322500
6838,3,1,2,yes,no,no,no,no,0,yes,unfurnished,6683800
5752,2,2,1,no,no,no,no,yes,1,yes,semi-furnished,6225200
1500,3,1,2,yes,no,no,no,no,2,yes,semi-furnished,6524600
5626,3,2,1,no,no,no,no,no,1,yes,semi-furnished,6462600
5707,3,2,1,no,no,yes,no,no,2,no,furnished,6620700
4931,2,1,2,yes,no,no,no,yes,1,yes,furnished,6843100
8515,2,1,2,yes,no,no,yes,yes,0,yes,unfurnished,6701500
4760,2,2,2,no,yes,no,no,yes,3,no,semi-furnished,6126000
3241,5,4,2,yes,no,yes,yes,no,2,yes,semi-furnished,6774100
6109,3,3,2,yes,no,no,no,no,0,no,furnished,6810900
5575,3,4,1,yes,no,yes,no,yes,0,yes,furnished,7757500
1870,3,4,1,yes,no,no,yes,no,1,no,furnished,6787000
5572,4,1,1,yes,no,no,no,yes,1,yes,semi-furnished,6307200
4455,3,2,3,yes,no,yes,no,no,2,yes,furnished,7495500
5392,3,2,1,yes,no,no,no,no,1,no,semi-furnished,6339200
4928,3,4,1,yes,no,yes,no,yes,3,no,unfurnished,7092800
7672,3,1,1,yes,no,no,no,no,3,no,furnished,6867200
4364,2,2,3,yes,no,yes,yes,yes,0,no,unfurnished,6236400
2126,3,1,1,no,no,no,no,no,0,yes,furnished,6112600
6456,2,1,2,no,no,no,no,yes,1,yes,furnished,6695600
5857,3,2,3,yes,no,no,no,no,0,no,unfurnished,6385700
3081,3,1,2,yes,no,yes,no,no,0,yes,semi-furnished,6658100
4546,2,2,1,yes,no,no,no,yes,0,no,semi-furnished,5904600
5819,3,2,1,yes,no,yes,no,yes,0,yes,semi-furnished,7081900
5559,3,1,1,no,no,no,no,yes,0,no,unfurnished,5805900
7933,3,2,1,no,no,no,no,no,1,no,unfurnished,6093300
2523,3,1,2,yes,yes,yes,no,no,1,no,furnished,6802300
5305,3,3,1,yes,no,no,yes,yes,1,no,unfurnished,6680500
6302,2,1,1,yes,no,no,no,yes,0,no,furnished,6180200
6676,4,4,1,yes,yes,no,no,yes,2,yes,furnished,7617600
4384,3,3,2,yes,no,no,no,yes,0,yes,unfurnished,6788400
5013,3,4,2,yes,no,no,no,yes,2,no,furnished,7351300
1500,3,1,2,no,no,yes,no,yes,1,no,unfurnished,5939200
4708,3,3,1,no,no,yes,no,yes,0,no,unfurnished,6270800
2403,2,2,2,yes,no,no,no,yes,1,no,furnished,6090300
6139,4,3,1,no,no,no,no,yes,1,no,semi-furnished,6063900
7846,3,3,2,yes,no,no,no,yes,0,yes,unfurnished,7134600
6287,4,1,2,yes,yes,no,no,yes,1,yes,semi-furnished,6878700
4209,5,1,1,no,no,no,no,no,1,yes,furnished,5920900
6113,2,2,2,yes,no,no,no,yes,3,yes,unfurnished,6561300
7204,3,1,2,no,no,no,no,yes,0,no,semi-furnished,6470400
3251,2,1,2,yes,no,yes,no,yes,1,no,semi-furnished,6125100
4819,3,2,1,yes,no,no,yes,no,1,no,furnished,6681900
5241,3,1,2,yes,no,no,no,no,1,no,semi-furnished,6424100
4937,4,1,2,yes,yes,yes,no,no,3,yes,semi-furnished,6843700
3217,3,3,1,yes,yes,yes,yes,yes,0,yes,semi-furnished,7321700
1500,4,2,2,no,no,yes,no,yes,1,no,furnished,5803100
4153,3,2,1,yes,no,no,yes,yes,3,yes,semi-furnished,7165300
3086,2,4,3,no,no,no,no,no,0,yes,unfurnished,5808600
4648,5,3,1,no,no,yes,no,no,2,yes,unfurnished,6114800
4365,3,1,2,no,yes,no,no,yes,1,yes,semi-furnished,6886500
6597,5,1,1,no,no,yes,no,no,1,no,furnished,5909700
2981,4,1,2,yes,no,no,yes,yes,2,no,semi-furnished,6148100
4931,3,2,2,yes,yes,no,no,yes,1,yes,furnished,7443100
5843,4,2,2,yes,no,yes,no,yes,2,yes,furnished,7084300
4131,3,2,1,no,yes,yes,no,yes,1,no,unfurnished,6313100
5348,3,1,2,yes,yes,yes,yes,yes,0,no,unfurnished,6834800
3584,2,2,1,yes,yes,yes,no,yes,1,no,semi-furnished,6258400
3774,5,2,1,yes,yes,no,no,yes,3,no,unfurnished,6127400
3100,3,3,1,yes,no,yes,no,yes,1,no,furnished,7010000
2827,3,1,2,yes,no,no,yes,yes,2,yes,unfurnished,6832700
5037,3,2,1,no,yes,yes,no,no,1,yes,furnished,7053700
8145,3,1,3,yes,no,yes,no,no,0,no,furnished,7064500
3964,3,1,1,yes,no,yes,no,no,1,yes,furnished,6846400
4394,2,1,2,yes,no,no,no,no,0,yes,semi-furnished,6139400
7241,2,1,1,yes,yes,no,no,yes,0,no,unfurnished,5974100
4120,4,2,1,no,no,no,no,yes,2,yes,furnished,6462000
1764,3,2,1,no,no,no,no,yes,1,no,semi-furnished,5926400
6510,3,2,1,no,yes,no,no,yes,1,no,furnished,6901000
4799,2,2,2,yes,yes,yes,no,yes,2,yes,semi-furnished,6879900
4626,3,1,2,yes,yes,no,no,yes,0,yes,unfurnished,6912600
4065,4,3,1,yes,yes,no,no,no,0,no,furnished,6306500
1585,2,2,1,no,no,no,no,yes,0,no,furnished,5608500
9308,3,3,2,no,no,no,no,yes,3,no,semi-furnished,7080800
4400,3,1,1,yes,no,yes,no,no,0,yes,furnished,6790000
3062,3,1,3,no,no,yes,yes,yes,0,no,semi-furnished,6306200
7232,4,1,2,yes,yes,no,no,no,1,yes,furnished,7023200
4638,4,3,2,no,no,yes,no,yes,0,yes,furnished,6663800
3900,4,2,2,yes,no,no,no,no,1,yes,semi-furnished,6090000
4123,3,2,2,no,yes,yes,yes,yes,2,yes,furnished,7412300
5556,3,1,1,no,yes,yes,no,yes,2,no,semi-furnished,6555600
3594,2,2,2,no,no,no,no,yes,0,yes,unfurnished,5709400
3304,3,3,1,yes,no,yes,no,no,1,yes,furnished,7180400
4411,3,3,1,yes,no,yes,no,no,0,yes,semi-furnished,6891100
5534,3,3,1,yes,no,yes,no,no,1,no,unfurnished,6503400
2866,4,1,2,yes,no,no,yes,no,2,yes,furnished,6586600
5129,2,4,2,yes,no,yes,no,yes,0,yes,unfurnished,6712900
6150,4,2,2,yes,yes,yes,no,yes,1,yes,furnished,7215000
6516,3,1,1,no,no,no,no,yes,0,no,furnished,6401600
2588,3,2,2,yes,no,no,no,no,2,yes,furnished,6858800
5149,3,2,1,yes,no,yes,no,no,1,no,unfurnished,6264900
8270,3,1,1,no,no,yes,no,no,1,no,semi-furnished,6277000
2093,4,2,2,yes,no,yes,no,no,1,yes,semi-furnished,6059300
6912,4,4,2,yes,no,no,no,yes,0,yes,furnished,7241200
3391,5,2,1,yes,no,no,no,yes,2,no,furnished,6289100
5171,5,3,2,yes,no,no,no,yes,2,yes,furnished,7067100
2611,3,2,2,yes,no,no,no,no,0,no,furnished,6261100
2888,4,2,2,yes,yes,no,no,yes,0,yes,furnished,6638800
4365,3,3,1,yes,no,no,yes,yes,3,yes,unfurnished,7186500
1585,4,1,1,yes,yes,no,no,no,0,no,furnished,5658500
3886,3,2,2,yes,no,no,no,no,1,no,unfurnished,5988600
3547,3,1,2,yes,no,no,no,yes,0,yes,furnished,7104700
7719,3,1,2,yes,no,no,no,no,0,no,furnished,6871900
2418,3,2,1,yes,yes,yes,no,no,2,yes,furnished,7191800
3634,3,4,2,yes,yes,yes,no,yes,0,yes,semi-furnished,7463400
4345,3,4,1,yes,no,yes,no,yes,0,no,furnished,7234500
7667,4,1,1,yes,no,no,no,yes,1,no,unfurnished,5916700
3483,4,2,3,yes,yes,no,no,no,1,yes,furnished,6848300
3463,3,2,2,no,no,no,no,yes,2,no,furnished,6496300
3932,3,1,1,no,no,yes,yes,yes,1,yes,semi-furnished,6593200
5098,4,2,2,no,no,yes,no,yes,2,no,semi-furnished,6009800
3824,3,4,1,yes,yes,no,yes,yes,1,yes,semi-furnished,7532400
4801,3,1,3,yes,yes,yes,no,no,1,yes,furnished,7430100
2098,3,2,1,yes,no,yes,no,yes,2,yes,semi-furnished,6909800
7318,3,3,1,yes,no,no,yes,no,1,yes,furnished,7531800
3652,3,3,1,no,yes,no,no,yes,0,no,semi-furnished,6415200
2312,3,1,1,yes,no,no,no,yes,1,no,semi-furnished,6081200
5470,2,3,2,yes,yes,no,yes,yes,1,no,semi-furnished,6597000
3616,3,2,2,no,no,no,no,yes,1,yes,furnished,6811600
5197,3,1,1,no,yes,yes,no,no,2,no,unfurnished,6069700
3614,3,1,1,yes,no,yes,no,no,0,yes,semi-furnished,6411400
5534,3,1,1,no,yes,no,yes,yes,1,yes,furnished,7103400
5975,4,2,2,yes,yes,no,no,no,3,no,semi-furnished,6297500
5427,2,2,1,no,no,no,no,no,1,yes,semi-furnished,5942700
2975,2,3,1,yes,no,yes,no,no,0,no,furnished,6147500
5476,3,4,1,yes,no,no,no,yes,1,yes,semi-furnished,7397600
8271,3,3,2,yes,no,no,no,yes,1,yes,semi-furnished,7477100
4203,3,2,2,yes,no,yes,no,yes,2,no,semi-furnished,6720300
8214,3,2,1,no,no,yes,no,yes,2,yes,unfurnished,7021400
6953,4,2,1,no,yes,no,no,no,2,yes,semi-furnished,6395300
4783,3,1,1,no,yes,no,no,yes,2,yes,semi-furnished,6728300
4787,3,1,2,yes,yes,yes,yes,yes,1,yes,semi-furnished,7478700
1500,4,3,2,yes,no,yes,no,yes,3,no,furnished,6480200
4125,3,1,2,no,no,no,yes,yes,2,no,furnished,6762500
9048,3,2,3,no,yes,no,no,no,1,no,semi-furnished,6904800
4809,2,2,1,no,yes,yes,yes,yes,3,no,unfurnished,6180900
6285,5,2,1,yes,no,no,no,no,1,yes,semi-furnished,6328500
4943,4,3,2,yes,no,no,no,yes,0,no,semi-furnished,6144300
7463,3,1,2,yes,yes,no,no,no,0,no,furnished,7046300
4793,2,3,1,yes,no,yes,no,no,1,no,semi-furnished,6129300
5365,3,2,1,yes,yes,yes,no,no,1,yes,furnished,7386500
6232,3,4,3,no,yes,yes,no,yes,0,yes,unfurnished,7223200
4139,2,1,1,yes,no,no,no,yes,2,yes,semi-furnished,6263900
3909,3,4,1,yes,yes,no,no,yes,1,no,furnished,7340900
5007,3,2,3,yes,no,yes,no,no,1,no,semi-furnished,6750700
3216,5,2,1,yes,no,yes,no,yes,2,no,unfurnished,5921600
6965,2,3,1,yes,no,no,no,yes,0,yes,unfurnished,6546500
5994,2,2,1,no,no,no,yes,yes,1,no,semi-furnished,5949400
4923,3,2,1,no,no,no,no,yes,0,yes,furnished,6842300
5264,2,2,2,yes,no,no,no,no,3,no,furnished,6326400
7800,3,2,3,yes,no,yes,no,no,1,no,semi-furnished,7030000
4973,3,1,3,yes,no,no,no,no,0,no,unfurnished,6097300
6450,3,3,1,yes,yes,no,no,yes,1,yes,furnished,7795000
6287,3,3,3,no,yes,no,no,yes,2,no,unfurnished,6678700
3715,2,1,1,yes,no,yes,yes,yes,3,yes,furnished,6871500
4456,3,2,1,yes,no,yes,no,yes,0,yes,semi-furnished,6945600
5348,3,1,3,yes,yes,no,no,yes,1,no,furnished,7184800
5939,4,1,2,no,no,no,no,no,0,yes,furnished,6293900
3750,3,3,2,no,no,no,yes,yes,3,no,unfurnished,6425000
5729,3,2,1,yes,no,no,no,yes,1,no,furnished,6922900
4660,2,2,2,yes,no,no,no,no,1,yes,semi-furnished,6166000
6716,2,1,1,no,yes,yes,no,yes,1,yes,furnished,6771600
7610,3,1,2,yes,no,yes,yes,no,1,no,unfurnished,6711000
3449,4,2,1,yes,no,yes,yes,yes,1,no,furnished,6444900
6353,3,2,2,yes,no,yes,no,yes,3,yes,furnished,7735300
5789,3,1,2,yes,no,no,no,yes,3,yes,unfurnished,7128900
4314,2,4,2,yes,no,yes,yes,yes,0,no,furnished,6831400
5627,3,3,1,yes,yes,no,yes,yes,0,yes,semi-furnished,7412700
4836,5,1,3,no,yes,yes,no,yes,0,no,semi-furnished,6083600
4915,3,2,2,no,no,no,yes,no,1,yes,furnished,6791500
4243,3,3,1,yes,yes,yes,no,yes,1,no,unfurnished,6824300
6058,3,1,2,yes,no,yes,no,yes,0,yes,unfurnished,7005800
7126,5,1,3,yes,no,yes,yes,yes,1,no,unfurnished,6412600
4345,2,2,2,yes,no,yes,no,no,1,no,furnished,6184500
7063,3,2,1,no,no,no,no,yes,0,no,semi-furnished,6356300
3687,3,1,1,yes,no,no,no,no,3,yes,semi-furnished,6568700
5276,2,2,3,no,yes,no,no,no,1,no,furnished,6327600
7256,2,3,1,yes,yes,yes,no,yes,2,no,furnished,7225600
3389,5,1,3,yes,yes,no,no,no,1,no,semi-furnished,5938900
8114,5,2,3,yes,yes,yes,no,no,2,yes,unfurnished,7061400
3016,2,1,2,no,no,yes,yes,yes,2,no,unfurnished,5801600
6413,5,1,1,yes,yes,yes,no,no,0,yes,semi-furnished,6391300
3106,3,1,3,yes,no,yes,yes,no,0,yes,semi-furnished,6760600
6184,3,1,1,yes,no,no,yes,no,3,yes,semi-furnished,6918400
5361,3,1,2,yes,no,yes,no,yes,3,no,semi-furnished,7036100
4735,3,2,1,yes,yes,no,no,no,1,no,furnished,6773500
4829,3,4,2,yes,yes,no,no,yes,0,yes,unfurnished,7232900
4861,2,2,2,yes,no,no,no,yes,1,no,semi-furnished,6036100
6577,3,2,2,no,no,no,no,no,1,no,unfurnished,5957700
5709,3,2,2,yes,no,yes,no,no,0,yes,furnished,7120900
4743,2,4,2,yes,no,no,no,yes,1,yes,semi-furnished,6824300
2843,3,2,1,yes,no,no,no,yes,1,yes,semi-furnished,6734300
3679,3,1,3,yes,no,no,yes,yes,2,yes,semi-furnished,7117900
7005,3,4,1,yes,no,no,no,yes,1,yes,furnished,7850500
5379,2,3,1,yes,no,yes,no,no,3,yes,semi-furnished,6787900
3784,5,2,3,yes,no,no,no,no,0,yes,furnished,6578400
3085,2,1,1,yes,no,yes,no,yes,1,no,furnished,6108500
8492,5,2,1,yes,no,no,no,no,2,no,semi-furnished,6249200
3981,3,2,3,no,yes,no,no,yes,0,no,furnished,6848100
6374,4,2,2,yes,no,no,yes,yes,2,yes,furnished,7087400
3247,2,1,1,no,no,no,yes,yes,1,yes,unfurnished,5674700
4832,3,3,2,no,yes,yes,no,no,0,no,furnished,6733200
3867,3,1,1,no,no,no,no,yes,0,yes,furnished,6536700
4440,3,1,3,no,no,yes,no,yes,2,yes,furnished,7244000
8739,4,2,3,yes,no,yes,no,yes,1,no,unfurnished,6673900
4570,2,1,2,yes,yes,yes,no,yes,1,yes,semi-furnished,6857000
2822,3,3,2,yes,no,no,yes,no,1,no,furnished,6682200
4225,3,1,3,yes,no,no,yes,yes,0,no,semi-furnished,6572500
6218,3,2,2,yes,yes,no,no,yes,1,yes,furnished,7571800
4567,3,1,3,yes,yes,no,no,yes,1,no,furnished,7106700
3520,5,2,1,no,no,yes,no,yes,0,yes,semi-furnished,6052000
5072,5,1,1,yes,no,yes,no,yes,1,yes,semi-furnished,6407200
4272,3,2,1,yes,yes,yes,yes,no,1,yes,unfurnished,6877200
6540,5,3,2,no,yes,no,yes,no,0,no,semi-furnished,6054000
4153,3,2,3,no,no,no,no,no,0,yes,semi-furnished,6515300
5237,3,4,1,yes,no,no,no,yes,0,no,semi-furnished,6873700
8245,2,2,1,no,no,no,yes,yes,3,no,semi-furnished,6374500
5810,3,1,2,yes,no,no,yes,yes,1,yes,unfurnished,7031000
5553,3,2,1,yes,no,no,no,yes,1,no,furnished,6905300
5924,3,3,2,yes,no,yes,no,yes,1,yes,furnished,7692400
6583,2,2,3,yes,yes,yes,no,yes,0,no,semi-furnished,6758300
5764,3,1,1,yes,no,yes,yes,no,0,yes,furnished,7026400
3575,5,1,1,yes,yes,yes,no,yes,2,yes,semi-furnished,6557500
6674,2,2,1,no,yes,no,yes,yes,0,no,furnished,6417400
5376,3,3,3,yes,yes,no,no,no,1,yes,semi-furnished,7137600
5956,4,1,1,yes,no,no,no,yes,1,no,semi-furnished,5945600
7603,5,2,2,no,no,yes,no,yes,2,no,furnished,6560300
6481,2,4,1,no,no,yes,no,no,1,no,furnished,6498100
4311,3,2,1,yes,no,no,no,yes,1,no,semi-furnished,6481100
3770,3,2,2,no,no,no,no,no,0,yes,semi-furnished,6177000
5474,3,2,2,yes,no,no,no,no,2,yes,semi-furnished,6847400
7054,3,1,1,no,no,no,no,yes,0,no,semi-furnished,6155400
5010,3,2,2,no,yes,yes,yes,yes,1,yes,semi-furnished,7101000
5921,3,3,2,yes,no,no,yes,yes,1,no,furnished,7242100
6065,3,1,2,no,no,yes,no,yes,0,yes,furnished,7206500
6799,3,4,1,yes,no,no,no,yes,1,yes,unfurnished,7329900
4134,2,2,2,no,no,no,no,yes,2,yes,unfurnished,5963400
4741,2,1,1,yes,yes,no,no,no,1,no,unfurnished,5574100
4327,2,2,2,no,yes,no,no,no,2,no,unfurnished,5532700
5466,3,1,2,yes,no,yes,no,no,1,yes,unfurnished,6796600
3509,2,1,1,yes,no,no,no,no,3,yes,unfurnished,5850900
4450,3,1,2,yes,yes,yes,no,yes,0,yes,furnished,7545000
4696,3,1,2,yes,no,no,no,no,2,no,unfurnished,6269600
3885,3,2,1,yes,no,no,no,yes,1,yes,unfurnished,6638500
4987,3,2,1,yes,yes,no,no,no,0,yes,furnished,7098700
4098,3,2,2,yes,yes,no,no,yes,1,no,semi-furnished,6659800
4052,2,2,2,yes,no,yes,no,yes,0,no,semi-furnished,6005200
6797,3,1,1,yes,yes,no,no,no,0,no,semi-furnished,6379700
5136,3,2,2,yes,yes,no,no,yes,1,yes,semi-furnished,7163600
4981,3,2,3,no,no,no,no,no,0,yes,furnished,6898100
5911,2,2,2,yes,no,yes,yes,yes,0,no,unfurnished,6091100
5269,3,3,2,yes,yes,yes,no,yes,1,no,furnished,7426900
5307,3,2,2,yes,no,no,no,no,2,yes,furnished,7130700
3538,3,2,1,no,no,no,no,yes,1,no,semi-furnished,6103800
7267,2,2,1,no,no,yes,no,no,0,yes,furnished,6476700
4533,3,1,2,yes,yes,yes,no,yes,0,no,unfurnished,6653300
4735,3,2,2,yes,no,yes,no,no,0,yes,semi-furnished,6723500
3164,4,1,1,yes,no,no,no,yes,1,no,furnished,5966400
3974,3,2,2,yes,no,no,no,no,2,yes,semi-furnished,6697400
4639,2,1,1,yes,no,no,no,yes,1,no,furnished,6113900
6144,2,1,2,yes,no,no,no,no,1,no,semi-furnished,6014400
4965,2,1,1,yes,no,no,no,yes,1,yes,furnished,6546500
3638,3,2,1,yes,no,no,no,yes,0,no,unfurnished,6113800
